,device_name,assetnum,location,gmtoolno,description,gmassettype,gmstation,gmmaintainer,gmmecenter,status,siteid,manufacturer,zone,sub_zone,station_number,item,item_number,process,process_number,plant_group,plant_group_number,provided_by
416,AD002R01B05,9.00001E+11,BS.AD.STA.002,F346413_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R01B05 F346413,Robot,002-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,1,,,B,5,SYSTEM
417,AD003R01B05,9.00001E+11,BS.AD.STA.003,F342400_CTRL,ROBOT CONTROLLER BS.AD.STA.003 AD003R01B05 F342400,Robot,003-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,3,R,1,,,B,5,SYSTEM
418,AB040R01B05,9E+11,BS.AB.STA.040,AB040_R01_B05 CTRL_F212425,ROBOT CONTROLLER BS.AB.STA.040 AB040_R01_B05 CTRL_F212425,Robot,040-B05,BODY,BODY,OPERATING,1546,FU17,A,B,40,R,1,,,B,5,SYSTEM
419,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F214322,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F214322,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
420,AD003R01B05,9.00001E+11,BS.AD.STA.003,F347776_CTRL,ROBOT CONTROLLER BS.AD.STA.003 AD003R01B05 F347776,Robot,003-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,3,R,1,,,B,5,SYSTEM
421,AB020R01B05,9E+11,BS.AB.STA.020,AB020_R01_B05 CTRL_F215431,ROBOT CONTROLLER BS.AB.STA.020 AB020_R01_B05 CTRL_F215431,Robot,020-B05,BODY,BODY,OPERATING,1546,FU17,A,B,20,R,1,,,B,5,SYSTEM
422,AD003R01B05,9.00001E+11,BS.AD.STA.003,F348627_CTRL,ROBOT CONTROLLER BS.AD.STA.003 AD003R01B05 F348627,Robot,003-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,3,R,1,,,B,5,SYSTEM
423,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F214644,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F214644,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
424,AB030R02B05,9E+11,BS.AB.STA.030,AB030_R02_B05 CTRL_F210605,ROBOT CONTROLLER BS.AB.STA.030 AB030_R02_B05 CTRL_F210605,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,2,,,B,5,SYSTEM
425,AD002R01B05,9.00001E+11,BS.AD.STA.002,F345996_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R01B05 F345996,Robot,002-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,1,,,B,5,SYSTEM
426,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F211255,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F211255,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
427,AB020R01B05,9E+11,BS.AB.STA.020,AB020_R01_B05 CTRL_F210324,ROBOT CONTROLLER BS.AB.STA.020 AB020_R01_B05 CTRL_F210324,Robot,020-B05,BODY,BODY,OPERATING,1546,FU17,A,B,20,R,1,,,B,5,SYSTEM
428,AB040R01B05,9E+11,BS.AB.STA.040,AB040_R01_B05 CTRL_F214762,ROBOT CONTROLLER BS.AB.STA.040 AB040_R01_B05 CTRL_F214762,Robot,040-B05,BODY,BODY,OPERATING,1546,FU17,A,B,40,R,1,,,B,5,SYSTEM
429,AB040R01B05,9E+11,BS.AB.STA.040,AB040_R01_B05 CTRL_F216543,ROBOT CONTROLLER BS.AB.STA.040 AB040_R01_B05 CTRL_F216543,Robot,040-B05,BODY,BODY,OPERATING,1546,FU17,A,B,40,R,1,,,B,5,SYSTEM
430,AD004R01B05,9.00001E+11,BS.AD.STA.004,F342280_CTRL,ROBOT CONTROLLER BS.AD.STA.004 AD004R01B05 F342280,Robot,004-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,4,R,1,,,B,5,SYSTEM
431,AD002R01B05,9.00001E+11,BS.AD.STA.002,F348343_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R01B05 F348343,Robot,002-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,1,,,B,5,SYSTEM
432,AD002R02B05,9.00001E+11,BS.AD.STA.002,F347273_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R02B05 F347273,Robot,002-R02-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,2,,,B,5,SYSTEM
433,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F210002,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F210002,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
434,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F216208,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F216208,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
435,AD003R01B05,9.00001E+11,BS.AD.STA.003,F343527_CTRL,ROBOT CONTROLLER BS.AD.STA.003 AD003R01B05 F343527,Robot,003-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,3,R,1,,,B,5,SYSTEM
436,AD002R02B05,9.00001E+11,BS.AD.STA.002,F345655_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R02B05 F345655,Robot,002-R02-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,2,,,B,5,SYSTEM
437,AB030R01B05,9E+11,BS.AB.STA.030,AB030_R01_B05 CTRL_F212890,ROBOT CONTROLLER BS.AB.STA.030 AB030_R01_B05 CTRL_F212890,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,1,,,B,5,SYSTEM
438,AB010R01B05,9E+11,BS.AB.STA.010,AB010_R01_B05 CTRL_F210207,ROBOT CONTROLLER BS.AB.STA.010 AB010_R01_B05 CTRL_F210207,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,1,,,B,5,SYSTEM
439,AB010R01B05,9E+11,BS.AB.STA.010,AB010_R01_B05 CTRL_F213556,ROBOT CONTROLLER BS.AB.STA.010 AB010_R01_B05 CTRL_F213556,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,1,,,B,5,SYSTEM
440,AB040R01B05,9E+11,BS.AB.STA.040,AB040_R01_B05 CTRL_F210204,ROBOT CONTROLLER BS.AB.STA.040 AB040_R01_B05 CTRL_F210204,Robot,040-B05,BODY,BODY,OPERATING,1546,FU17,A,B,40,R,1,,,B,5,SYSTEM
441,AD004R01B05,9.00001E+11,BS.AD.STA.004,F348357_CTRL,ROBOT CONTROLLER BS.AD.STA.004 AD004R01B05 F348357,Robot,004-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,4,R,1,,,B,5,SYSTEM
442,AD002R01B05,9.00001E+11,BS.AD.STA.002,F345782_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R01B05 F345782,Robot,002-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,1,,,B,5,SYSTEM
443,AD002R01B05,9.00001E+11,BS.AD.STA.002,F347754_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R01B05 F347754,Robot,002-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,1,,,B,5,SYSTEM
444,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F215680,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F215680,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
445,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F216987,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F216987,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
446,AD002R01B05,9.00001E+11,BS.AD.STA.002,F348669_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R01B05 F348669,Robot,002-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,1,,,B,5,SYSTEM
447,AD002R02B05,9.00001E+11,BS.AD.STA.002,F345251_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R02B05 F345251,Robot,002-R02-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,2,,,B,5,SYSTEM
448,AB030R02B05,9E+11,BS.AB.STA.030,AB030_R02_B05 CTRL_F213631,ROBOT CONTROLLER BS.AB.STA.030 AB030_R02_B05 CTRL_F213631,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,2,,,B,5,SYSTEM
449,AD002R01B05,9.00001E+11,BS.AD.STA.002,F343033_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R01B05 F343033,Robot,002-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,1,,,B,5,SYSTEM
450,AB030R02B05,9E+11,BS.AB.STA.030,AB030_R02_B05 CTRL_F214830,ROBOT CONTROLLER BS.AB.STA.030 AB030_R02_B05 CTRL_F214830,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,2,,,B,5,SYSTEM
451,AD004R01B05,9.00001E+11,BS.AD.STA.004,F346056_CTRL,ROBOT CONTROLLER BS.AD.STA.004 AD004R01B05 F346056,Robot,004-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,4,R,1,,,B,5,SYSTEM
452,AB030R01B05,9E+11,BS.AB.STA.030,AB030_R01_B05 CTRL_F212542,ROBOT CONTROLLER BS.AB.STA.030 AB030_R01_B05 CTRL_F212542,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,1,,,B,5,SYSTEM
453,AD004R01B05,9.00001E+11,BS.AD.STA.004,F344205_CTRL,ROBOT CONTROLLER BS.AD.STA.004 AD004R01B05 F344205,Robot,004-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,4,R,1,,,B,5,SYSTEM
454,AB030R01B05,9E+11,BS.AB.STA.030,AB030_R01_B05 CTRL_F214975,ROBOT CONTROLLER BS.AB.STA.030 AB030_R01_B05 CTRL_F214975,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,1,,,B,5,SYSTEM
455,AD004R01B05,9.00001E+11,BS.AD.STA.004,F345390_CTRL,ROBOT CONTROLLER BS.AD.STA.004 AD004R01B05 F345390,Robot,004-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,4,R,1,,,B,5,SYSTEM
456,AB030R02B05,9E+11,BS.AB.STA.030,AB030_R02_B05 CTRL_F216624,ROBOT CONTROLLER BS.AB.STA.030 AB030_R02_B05 CTRL_F216624,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,2,,,B,5,SYSTEM
457,AB020R01B05,9E+11,BS.AB.STA.020,AB020_R01_B05 CTRL_F214156,ROBOT CONTROLLER BS.AB.STA.020 AB020_R01_B05 CTRL_F214156,Robot,020-B05,BODY,BODY,OPERATING,1546,FU17,A,B,20,R,1,,,B,5,SYSTEM
458,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F215371,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F215371,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
459,AB010R01B05,9E+11,BS.AB.STA.010,AB010_R01_B05 CTRL_F214400,ROBOT CONTROLLER BS.AB.STA.010 AB010_R01_B05 CTRL_F214400,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,1,,,B,5,SYSTEM
460,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F210530,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F210530,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
461,AD002R02B05,9.00001E+11,BS.AD.STA.002,F347699_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R02B05 F347699,Robot,002-R02-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,2,,,B,5,SYSTEM
462,AB030R02B05,9E+11,BS.AB.STA.030,AB030_R02_B05 CTRL_F212511,ROBOT CONTROLLER BS.AB.STA.030 AB030_R02_B05 CTRL_F212511,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,2,,,B,5,SYSTEM
463,AB010R01B05,9E+11,BS.AB.STA.010,AB010_R01_B05 CTRL_F210349,ROBOT CONTROLLER BS.AB.STA.010 AB010_R01_B05 CTRL_F210349,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,1,,,B,5,SYSTEM
464,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F212851,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F212851,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
465,AD003R01B05,9.00001E+11,BS.AD.STA.003,F343322_CTRL,ROBOT CONTROLLER BS.AD.STA.003 AD003R01B05 F343322,Robot,003-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,3,R,1,,,B,5,SYSTEM
466,AB020R01B05,9E+11,BS.AB.STA.020,AB020_R01_B05 CTRL_F214543,ROBOT CONTROLLER BS.AB.STA.020 AB020_R01_B05 CTRL_F214543,Robot,020-B05,BODY,BODY,OPERATING,1546,FU17,A,B,20,R,1,,,B,5,SYSTEM
467,AB040R01B05,9E+11,BS.AB.STA.040,AB040_R01_B05 CTRL_F213305,ROBOT CONTROLLER BS.AB.STA.040 AB040_R01_B05 CTRL_F213305,Robot,040-B05,BODY,BODY,OPERATING,1546,FU17,A,B,40,R,1,,,B,5,SYSTEM
468,AB020R01B05,9E+11,BS.AB.STA.020,AB020_R01_B05 CTRL_F214387,ROBOT CONTROLLER BS.AB.STA.020 AB020_R01_B05 CTRL_F214387,Robot,020-B05,BODY,BODY,OPERATING,1546,FU17,A,B,20,R,1,,,B,5,SYSTEM
469,AB030R02B05,9E+11,BS.AB.STA.030,AB030_R02_B05 CTRL_F213720,ROBOT CONTROLLER BS.AB.STA.030 AB030_R02_B05 CTRL_F213720,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,2,,,B,5,SYSTEM
470,AD004R01B05,9.00001E+11,BS.AD.STA.004,F342400_CTRL,ROBOT CONTROLLER BS.AD.STA.004 AD004R01B05 F342400,Robot,004-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,4,R,1,,,B,5,SYSTEM
471,AD003R01B05,9.00001E+11,BS.AD.STA.003,F346365_CTRL,ROBOT CONTROLLER BS.AD.STA.003 AD003R01B05 F346365,Robot,003-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,3,R,1,,,B,5,SYSTEM
472,AD002R02B05,9.00001E+11,BS.AD.STA.002,F347187_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R02B05 F347187,Robot,002-R02-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,2,,,B,5,SYSTEM
473,AD003R01B05,9.00001E+11,BS.AD.STA.003,F347482_CTRL,ROBOT CONTROLLER BS.AD.STA.003 AD003R01B05 F347482,Robot,003-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,3,R,1,,,B,5,SYSTEM
474,AD003R01B05,9.00001E+11,BS.AD.STA.003,F347679_CTRL,ROBOT CONTROLLER BS.AD.STA.003 AD003R01B05 F347679,Robot,003-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,3,R,1,,,B,5,SYSTEM
475,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F213442,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F213442,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
476,AB020R01B05,9E+11,BS.AB.STA.020,AB020_R01_B05 CTRL_F213294,ROBOT CONTROLLER BS.AB.STA.020 AB020_R01_B05 CTRL_F213294,Robot,020-B05,BODY,BODY,OPERATING,1546,FU17,A,B,20,R,1,,,B,5,SYSTEM
477,AB010R01B05,9E+11,BS.AB.STA.010,AB010_R01_B05 CTRL_F214169,ROBOT CONTROLLER BS.AB.STA.010 AB010_R01_B05 CTRL_F214169,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,1,,,B,5,SYSTEM
478,AB030R02B05,9E+11,BS.AB.STA.030,AB030_R02_B05 CTRL_F213919,ROBOT CONTROLLER BS.AB.STA.030 AB030_R02_B05 CTRL_F213919,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,2,,,B,5,SYSTEM
479,AD002R02B05,9.00001E+11,BS.AD.STA.002,F347955_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R02B05 F347955,Robot,002-R02-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,2,,,B,5,SYSTEM
480,AB040R01B05,9E+11,BS.AB.STA.040,AB040_R01_B05 CTRL_F212128,ROBOT CONTROLLER BS.AB.STA.040 AB040_R01_B05 CTRL_F212128,Robot,040-B05,BODY,BODY,OPERATING,1546,FU17,A,B,40,R,1,,,B,5,SYSTEM
481,AD002R02B05,9.00001E+11,BS.AD.STA.002,F348160_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R02B05 F348160,Robot,002-R02-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,2,,,B,5,SYSTEM
482,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F214344,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F214344,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
483,AD002R01B05,9.00001E+11,BS.AD.STA.002,F344256_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R01B05 F344256,Robot,002-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,1,,,B,5,SYSTEM
484,AD002R01B05,9.00001E+11,BS.AD.STA.002,F348231_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R01B05 F348231,Robot,002-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,1,,,B,5,SYSTEM
485,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F211337,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F211337,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
486,AB030R01B05,9E+11,BS.AB.STA.030,AB030_R01_B05 CTRL_F213302,ROBOT CONTROLLER BS.AB.STA.030 AB030_R01_B05 CTRL_F213302,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,1,,,B,5,SYSTEM
487,AD004R01B05,9.00001E+11,BS.AD.STA.004,F346881_CTRL,ROBOT CONTROLLER BS.AD.STA.004 AD004R01B05 F346881,Robot,004-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,4,R,1,,,B,5,SYSTEM
488,AD004R01B05,9.00001E+11,BS.AD.STA.004,F347185_CTRL,ROBOT CONTROLLER BS.AD.STA.004 AD004R01B05 F347185,Robot,004-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,4,R,1,,,B,5,SYSTEM
489,AD002R02B05,9.00001E+11,BS.AD.STA.002,F347739_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R02B05 F347739,Robot,002-R02-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,2,,,B,5,SYSTEM
490,AB010R01B05,9E+11,BS.AB.STA.010,AB010_R01_B05 CTRL_F210717,ROBOT CONTROLLER BS.AB.STA.010 AB010_R01_B05 CTRL_F210717,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,1,,,B,5,SYSTEM
491,AB020R01B05,9E+11,BS.AB.STA.020,AB020_R01_B05 CTRL_F211053,ROBOT CONTROLLER BS.AB.STA.020 AB020_R01_B05 CTRL_F211053,Robot,020-B05,BODY,BODY,OPERATING,1546,FU17,A,B,20,R,1,,,B,5,SYSTEM
492,AB030R01B05,9E+11,BS.AB.STA.030,AB030_R01_B05 CTRL_F211056,ROBOT CONTROLLER BS.AB.STA.030 AB030_R01_B05 CTRL_F211056,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,1,,,B,5,SYSTEM
493,AD003R01B05,9.00001E+11,BS.AD.STA.003,F342684_CTRL,ROBOT CONTROLLER BS.AD.STA.003 AD003R01B05 F342684,Robot,003-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,3,R,1,,,B,5,SYSTEM
494,AD002R02B05,9.00001E+11,BS.AD.STA.002,F348702_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R02B05 F348702,Robot,002-R02-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,2,,,B,5,SYSTEM
495,AB040R01B05,9E+11,BS.AB.STA.040,AB040_R01_B05 CTRL_F212668,ROBOT CONTROLLER BS.AB.STA.040 AB040_R01_B05 CTRL_F212668,Robot,040-B05,BODY,BODY,OPERATING,1546,FU17,A,B,40,R,1,,,B,5,SYSTEM
496,AB030R02B05,9E+11,BS.AB.STA.030,AB030_R02_B05 CTRL_F214049,ROBOT CONTROLLER BS.AB.STA.030 AB030_R02_B05 CTRL_F214049,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,2,,,B,5,SYSTEM
497,AD002R02B05,9.00001E+11,BS.AD.STA.002,F347993_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R02B05 F347993,Robot,002-R02-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,2,,,B,5,SYSTEM
498,AD004R01B05,9.00001E+11,BS.AD.STA.004,F346493_CTRL,ROBOT CONTROLLER BS.AD.STA.004 AD004R01B05 F346493,Robot,004-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,4,R,1,,,B,5,SYSTEM
499,AD002R01B05,9.00001E+11,BS.AD.STA.002,F342949_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R01B05 F342949,Robot,002-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,1,,,B,5,SYSTEM
500,AB030R02B05,9E+11,BS.AB.STA.030,AB030_R02_B05 CTRL_F216176,ROBOT CONTROLLER BS.AB.STA.030 AB030_R02_B05 CTRL_F216176,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,2,,,B,5,SYSTEM
501,AD004R01B05,9.00001E+11,BS.AD.STA.004,F347325_CTRL,ROBOT CONTROLLER BS.AD.STA.004 AD004R01B05 F347325,Robot,004-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,4,R,1,,,B,5,SYSTEM
502,AD003R01B05,9.00001E+11,BS.AD.STA.003,F342719_CTRL,ROBOT CONTROLLER BS.AD.STA.003 AD003R01B05 F342719,Robot,003-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,3,R,1,,,B,5,SYSTEM
503,AB030R01B05,9E+11,BS.AB.STA.030,AB030_R01_B05 CTRL_F211629,ROBOT CONTROLLER BS.AB.STA.030 AB030_R01_B05 CTRL_F211629,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,1,,,B,5,SYSTEM
504,AB040R01B05,9E+11,BS.AB.STA.040,AB040_R01_B05 CTRL_F216434,ROBOT CONTROLLER BS.AB.STA.040 AB040_R01_B05 CTRL_F216434,Robot,040-B05,BODY,BODY,OPERATING,1546,FU17,A,B,40,R,1,,,B,5,SYSTEM
505,AB010R01B05,9E+11,BS.AB.STA.010,AB010_R01_B05 CTRL_F212271,ROBOT CONTROLLER BS.AB.STA.010 AB010_R01_B05 CTRL_F212271,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,1,,,B,5,SYSTEM
506,AB030R01B05,9E+11,BS.AB.STA.030,AB030_R01_B05 CTRL_F216884,ROBOT CONTROLLER BS.AB.STA.030 AB030_R01_B05 CTRL_F216884,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,1,,,B,5,SYSTEM
507,AB010R01B05,9E+11,BS.AB.STA.010,AB010_R01_B05 CTRL_F216712,ROBOT CONTROLLER BS.AB.STA.010 AB010_R01_B05 CTRL_F216712,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,1,,,B,5,SYSTEM
508,AD002R01B05,9.00001E+11,BS.AD.STA.002,F342542_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R01B05 F342542,Robot,002-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,1,,,B,5,SYSTEM
509,AB030R02B05,9E+11,BS.AB.STA.030,AB030_R02_B05 CTRL_F213154,ROBOT CONTROLLER BS.AB.STA.030 AB030_R02_B05 CTRL_F213154,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,2,,,B,5,SYSTEM
510,AD003R01B05,9.00001E+11,BS.AD.STA.003,F345570_CTRL,ROBOT CONTROLLER BS.AD.STA.003 AD003R01B05 F345570,Robot,003-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,3,R,1,,,B,5,SYSTEM
511,AB010R01B05,9E+11,BS.AB.STA.010,AB010_R01_B05 CTRL_F215789,ROBOT CONTROLLER BS.AB.STA.010 AB010_R01_B05 CTRL_F215789,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,1,,,B,5,SYSTEM
512,AB010R01B05,9E+11,BS.AB.STA.010,AB010_R01_B05 CTRL_F214828,ROBOT CONTROLLER BS.AB.STA.010 AB010_R01_B05 CTRL_F214828,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,1,,,B,5,SYSTEM
513,AB030R01B05,9E+11,BS.AB.STA.030,AB030_R01_B05 CTRL_F215215,ROBOT CONTROLLER BS.AB.STA.030 AB030_R01_B05 CTRL_F215215,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,1,,,B,5,SYSTEM
514,AB030R02B05,9E+11,BS.AB.STA.030,AB030_R02_B05 CTRL_F216282,ROBOT CONTROLLER BS.AB.STA.030 AB030_R02_B05 CTRL_F216282,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,2,,,B,5,SYSTEM
515,AD004R01B05,9.00001E+11,BS.AD.STA.004,F345444_CTRL,ROBOT CONTROLLER BS.AD.STA.004 AD004R01B05 F345444,Robot,004-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,4,R,1,,,B,5,SYSTEM
516,AB020R01B05,9E+11,BS.AB.STA.020,AB020_R01_B05 CTRL_F216827,ROBOT CONTROLLER BS.AB.STA.020 AB020_R01_B05 CTRL_F216827,Robot,020-B05,BODY,BODY,OPERATING,1546,FU17,A,B,20,R,1,,,B,5,SYSTEM
517,AD004R01B05,9.00001E+11,BS.AD.STA.004,F342248_CTRL,ROBOT CONTROLLER BS.AD.STA.004 AD004R01B05 F342248,Robot,004-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,4,R,1,,,B,5,SYSTEM
